vibe_x_max,vibe_y_max,vibe_z_max,vibe_clip_total,mag_field_range,bat_volt_min,gps_fix_pct,motor_spread_max,target
14.565707017910585,5.424154911676372,16.080910383372228,0,81.24288150381975,11.436799950043419,98.57485498359922,73.55132261806207,0
7.059385767700039,10.262629921147255,21.86448113875315,0,95.68617320901055,11.996231084379106,99.58423018742363,149.55350035141134,0
9.11608722247205,8.375909160381182,21.554297890594224,0,624.6456450122577,11.845714875079487,98.60032574553722,147.22038457669112,2
6.641860341209307,7.332415880980175,24.822639970037542,0,95.14582467065836,11.629814800610903,98.25523747310659,85.5919691429623,0
13.629551706091428,7.999531283484705,12.63176295611647,0,54.54556456177292,11.003623459226148,98.04378412419715,80.94595845013794,0
13.114509831070652,12.236907661914902,16.411507493420245,0,84.46719712397487,12.498905601348886,99.49543696508225,130.362619089144,0
10.089387859917668,14.22670516744498,24.12157221782427,0,128.38274768781753,8.434560697326422,99.08117928682712,124.8581170040781,3
14.493946139317453,9.657157079668313,24.5222486687077,0,56.19376017028298,8.702680908812379,98.03686159256017,139.40688502373882,3
8.920966829091363,7.938277227424409,10.735970477032385,0,110.10695785117065,11.106363592388389,98.9847375643003,78.62122966465495,0
11.88285248130445,6.869969148772984,19.5191719794213,0,57.17677333287309,11.261354839226835,98.4001957780674,76.47543205486318,0
8.046246239419723,10.69973135335745,18.09532592745989,0,409.42241488561416,11.956986335746048,99.85950314069173,149.74767105720895,2
27.662824289241666,33.67528436776719,42.367129423063844,50,94.80493149116711,12.113031040322946,98.17030945741243,117.72147033412135,1
8.050538431939366,9.588523033348103,22.506664946441045,0,84.17978224192447,11.956471122202272,98.1958674019761,96.8996843207046,0
11.558350842844936,11.778443238763483,17.47023062941964,0,51.40089011658093,11.960019195175208,98.59105950479088,102.83395752266777,0
5.11189408325748,12.554684891902149,13.419899159300451,0,52.37233504536988,12.406270878498637,98.27654105591316,109.6438519338783,0
28.478860245996525,22.645162636440592,42.72139665564738,34,94.42797921928553,11.630083770071959,99.79822098036449,79.20314667056309,1
11.638742715443298,12.377919683863318,24.544841479931044,0,90.60848335474837,11.946636269861424,98.31395049422596,122.93378390347102,0
7.528272611532305,11.828266159697463,23.998077401281233,0,136.90363594265142,11.106512550367357,99.3798194770046,143.58731319076466,0
7.199422045490004,5.640132858991489,12.205618868804576,0,90.80843930794026,12.507545798184086,99.29234480948195,128.18970951736122,0
35.022457486924715,36.434401035548134,61.765140325933515,38,144.82204416689245,11.102085119023737,98.49841468076553,139.74286204696273,1
8.916690923888554,6.828576346793286,16.125191066347075,0,93.11286766481648,12.177094977920396,98.71056959735972,110.27132691677139,0
13.693475524454037,5.5448957596612765,17.443400693841024,0,130.07031922352985,12.484635348829142,99.18671486393225,132.5674874772675,0
40.12276246184632,36.702069881579966,69.26495790551292,46,81.41048279826254,12.149553584164373,99.30398154392124,137.6247729437585,1
12.878166024974087,5.584526851348592,17.834768129265335,0,114.76921836905247,11.941334830918176,98.00031460457632,131.2554699256888,0
7.426762048795146,9.102940329204369,14.950680411184031,0,105.57264301154234,11.720168048185581,99.73671788444928,143.4827728725967,0
14.905443495269601,11.586969477349545,22.275023277768884,0,104.23793655785828,11.901197350642091,99.64059523934937,132.24346764912178,0
8.825778148398204,14.58620722826944,12.758208980631846,0,721.7587383995262,11.100308238349546,98.7839432174886,100.44162098002231,2
5.517298671520373,8.340765526399515,20.896538706700667,0,132.85994673839295,8.33389964138122,99.66448192527237,136.27476879338522,3
14.227521535412285,12.160305041430677,19.985800454552297,0,117.34467685743165,11.810240370687625,98.53728596128647,95.45595033664449,0
8.80075720922596,6.282825972801723,18.330573977679673,0,149.79636317311056,12.519648027883083,99.37104384365458,56.499733303572796,0
5.950098715899481,6.326060350595075,21.86723002983169,0,95.37769101757318,12.313600597231707,98.54898399630247,133.0743361233885,0
7.884319042815787,10.563153399315846,18.664162416877076,0,56.381500954850125,11.539667456125166,99.57245619837771,93.49492558824502,0
8.641386742574513,11.835591878836553,13.276188614679434,0,476.1129957398545,12.480281424664245,99.15671787521431,104.36168649899929,2
9.607579067597012,7.062294812621529,18.842628449521285,0,498.6462910314257,11.533714612228088,99.9806658865455,148.59681985821885,2
13.15000243466259,11.465166067215241,19.40788749560963,0,107.05397945199726,11.493345145902115,98.40349718146318,67.13638151529781,0
9.052116569730874,13.500379794198947,15.12181049588672,0,74.49281257469957,12.181894428098127,98.55954942919865,66.81307731006471,0
13.424955570862144,5.866118346648612,22.755092942143335,0,58.99789543911433,11.942274134776799,99.19980728297344,98.52521540593247,0
10.181344645989224,5.690366618750512,13.945049185142214,0,105.55215698153246,11.036316956737316,99.83816148760614,105.84554219856317,0
12.873164837180115,12.16668406689681,16.43387563422122,0,96.75019599154933,9.397808476914893,98.4234775299979,78.80090257387454,3
12.169129387704416,6.844594245381865,11.325541262072159,0,104.82830289659506,12.140803021255387,98.5043670764576,127.33059872178225,0
6.2165027778776425,5.113855357878856,12.823828156817058,0,62.98013135718287,11.290567025021776,99.46563958355549,117.39077591105791,0
11.893078920539523,8.52387028423556,14.155354726316805,0,61.87094912583954,12.190626317610079,99.94932743236,70.789558581563,0
5.022120371236736,10.078462602452333,12.230980127492595,0,65.7456422904354,11.094541570289593,98.60870285040548,107.89269166504826,0
8.091606834366411,10.869443589079198,18.42526725214121,0,112.77838970099555,11.961738793985111,99.34627537017721,81.89016135276373,0
7.440004341443824,11.991741623582325,23.46842816654451,0,65.47875529811479,12.253210787495567,98.18259674620424,119.03693118402155,0
8.46089916973629,6.572801901511908,11.418405591458423,0,611.1041209901495,11.549396998946039,99.78417249150012,71.80825611398404,2
10.473011954074638,14.453175943013012,23.975061218326076,0,97.98555135344803,9.124816054557034,99.52161607299738,102.42681028674917,3
6.4670082474624735,10.405119422456512,11.15222281363562,0,104.7843948536046,12.214457319548707,99.84597442178269,89.48275200945042,0
9.878578421408621,7.209948963893104,11.93646982271752,0,149.42521873783883,11.376847419015172,99.32679849397267,79.19049557091482,0
12.792683154479555,13.555429296516637,16.852932831524594,0,55.89030066771935,11.310791946991005,98.16193461454488,141.51646790078118,0
5.3031799994535636,7.433372129151511,11.695251996073619,0,50.26944546660302,11.358511574822366,99.22962727832233,114.76171735129248,0
6.559527460359023,10.50152876536495,14.008506943959002,0,105.91347260973012,11.728091024702001,98.10615063730275,64.14561397455422,0
8.408343970518965,7.540188727701,19.239171034157366,0,137.4896260843134,11.354821774000552,99.525805919179,109.4672309499608,0
6.67885284425608,12.151143548831154,16.33270585062416,0,65.21434305450599,12.207545260717392,98.77322376041941,76.01984949123315,0
10.393042094495057,14.761181195571588,21.776640656463282,0,137.77909715683984,10.374915869905895,98.98346154224143,51.65031015380927,3
29.413778093977335,22.595640304441552,40.82840629475864,39,139.22657314592794,11.451549647916611,98.77253043231303,77.42703565461352,1
5.5711282232947195,11.490772931954528,21.762214749788285,0,71.98130219209368,9.941058967169612,99.40070764524835,81.11313708463679,3
8.573584971821331,13.759801747090506,17.529303729358826,0,133.71243709980604,10.150134647969448,99.81193419632301,124.53607507038186,3
13.56505478664597,6.212073741822008,16.44197032381056,0,128.91366914909838,9.671521912273835,99.6134516642011,120.9835569905162,3
14.71064202018211,14.090339316597898,15.372522848008924,0,61.0533696919032,12.128783708294506,98.70644797981213,109.74300109329667,0
34.62025686528318,44.721166128183526,67.7435652048221,16,127.59196633504607,11.328383543319193,99.75950371605538,108.32265799718604,1
10.888760863803371,14.037241325948472,23.461997572114164,0,752.1323229248746,11.755931373664026,99.91867370839103,61.56478020797229,2
13.849184858740962,13.445554051608797,21.383184506563225,0,67.46479958392007,11.316927381256768,98.27054012055052,128.25830148098595,0
5.289675427329227,8.253640157730304,19.21998874267058,0,138.65403248663668,12.512745280281859,99.70933081423658,70.9520576191312,0
10.785978624105162,12.451665933757887,10.434990183793563,0,86.68321981929424,11.75498123706708,99.47858432152934,124.39749324228603,0
6.312113456109955,13.660916297715604,18.99861843217758,0,101.03979767901714,12.279059378651487,98.14941847564938,132.8680199395144,0
14.63669532381899,5.2444205434932725,10.269900738903345,0,62.91549908503702,8.584591531163436,98.62152899858168,112.35560465776808,3
14.43193673582639,8.250599697725871,11.495233604142808,0,139.92036881866315,11.15919274766644,98.95454949892647,148.6619396822658,0
12.709273562298202,9.654050659895052,20.035103834267805,0,66.58928834855209,8.653546130693886,98.22138268517968,140.9228317377888,3
32.494150563335396,40.537269967413934,43.807635512826266,31,65.88761149735346,11.972954858172743,99.75713701995569,144.5552191548917,1
14.08556370222489,9.329867800449252,11.591343104837959,0,131.31821139352974,12.353281412851615,99.9693699645541,104.08760398243567,0
11.757216168851691,11.788899760603215,20.42073950166,0,77.57966333191074,11.191677459778754,99.0416490133388,90.07077465430473,0
14.701323360917474,13.99420962029647,17.117673314265392,0,609.1555335638218,11.578488792147828,98.97681809871696,111.46275398218137,2
11.9191019633233,7.948342224605699,13.990960126587463,0,80.25477156009293,11.63178320249242,99.09309441158192,138.24645736803478,0
10.45842140928718,5.567529723336593,21.712647410548616,0,69.5378477032343,11.029195148663186,99.37184078269907,84.18364897055524,0
5.793711221264173,14.689867303005782,20.56039915068679,0,63.633718602661794,11.592834038404115,99.23282312126041,100.18732404675274,0
8.849176142269815,12.354034641102551,10.386251286282901,0,767.1302389418427,11.830322574195584,98.32250537107572,81.31076757357081,2
9.145781303600558,6.299953417962486,14.99221086378321,0,464.76853231160294,11.635554309832752,99.12581171763667,134.2919574851392,2
11.857791770419771,6.447842066554442,11.410118502879087,0,117.70590855887721,11.153045996596507,99.43664988138401,54.13091144310152,0
8.818056953389256,6.183721625935128,16.005989025991674,0,58.224852336855214,12.110442813613037,99.87750264091234,89.79406267126669,0
6.83442403831655,12.974327800278655,19.48097398234599,0,106.09529145886648,11.420038774205885,99.57012786394579,90.95981297156837,0
12.379156023298064,9.836514275534782,14.588531297184243,0,66.08602998243889,11.382798116511546,99.43920534965143,136.99502683453898,0
7.425116575012449,7.461653394487052,10.423755654794983,0,113.69759769684781,11.226961274898859,98.33269019554726,54.5915427978944,0
6.777440504870099,11.13415870380739,10.734392128427235,0,87.8910046186733,12.10989740655926,98.10255052036956,77.60873211231237,0
37.04294526636642,39.693898693011974,59.6611929666728,8,144.83801408338752,12.25234207603025,99.18982268890149,102.66458769494102,1
10.964022262095297,10.502248092535858,13.734176671277208,0,82.30185265846552,11.39372472030148,98.24555294416295,115.57528149685467,0
14.983209844111935,8.637342859891127,23.211019262848048,0,83.78083900606497,12.334813281329218,98.59223247989058,105.86203879138478,0
8.756951071412832,13.871229021667574,20.45596321880813,0,110.40570016737769,11.518758362978696,99.83378054508137,146.8072736997495,0
11.444663773455733,5.7595166635810155,13.791919798778904,0,67.3352299322942,12.320965876077466,99.16108615589884,146.7453449449505,0
6.869851046443145,6.755453130427779,19.60022179725398,0,495.2377185680119,11.957381697690204,98.3852701940019,130.6186286856529,2
7.118256936436467,10.966417623514653,22.740563217098263,0,83.76267094370618,11.684945917429056,98.9253734807724,78.1879143905088,0
8.446943800608295,14.121099482255978,20.81815555100289,0,149.69698869733645,11.150404938474425,98.56477235367477,56.50292079546683,0
6.08931419374345,5.773240663926098,24.386619037715768,0,632.3502265253478,11.783239072412552,99.29298106464513,111.52866265693586,2
12.818455349828639,5.8175199276593625,20.047346937805315,0,123.38107943195288,11.469179941897648,98.67204217163933,98.21051125163461,0
11.949151253156163,9.448808668307258,21.8600131900049,0,75.47250556033268,11.311603645820949,98.79461898798222,130.535575677626,0
10.196362665246998,6.196439956456528,18.041097823402843,0,60.601882153020625,8.640282675685533,98.24553338298549,102.67340154499445,3
11.291240202964154,13.704771600563916,13.555552113405346,0,467.4569911606668,12.052381002983433,98.48215021246867,142.03243566430422,2
40.531597840368434,21.612862209141756,61.17768724729045,12,113.2024301231258,11.000986336764907,99.10091624508259,119.66646872596999,1
7.205023665434572,12.514533308400349,15.205883408851822,0,114.70192152095,11.7861998428052,98.26018133368571,97.9426862190208,0
30.081461698855268,42.009336736018,46.40903324543069,47,89.53661204993277,12.466282765155025,98.63574926683637,120.32531633093122,1
5.3532680699724375,10.031085101097473,11.415678663639536,0,130.13428017904215,12.048805155444715,99.43702095825616,69.5186139456504,0
12.654872781914163,6.509511464953767,21.630869948391513,0,98.67890349991184,11.969454459951953,99.34176605035437,88.05555820002749,0
6.179092355897345,6.7615329815005065,18.609838938252274,0,147.7366974540445,11.563909446949625,99.52575615943228,69.44607014331481,0
9.691051230235033,5.12583561134498,15.394617159368012,0,77.69831564127261,11.428130510986808,99.32231250778521,124.39546370166907,0
13.155745007942423,12.366524310722266,17.786154401819715,0,91.2040157123447,11.605159648549822,99.05633243932783,81.6589107299958,0
39.832971503418534,33.176158230458356,51.55859424999139,25,80.70695813217753,11.276834653739938,99.49829597048863,101.49393895382335,1
10.178806322072376,7.5985239880444775,23.866182588172478,0,97.24914830044324,11.129623712103694,99.18149100751644,96.57809328109707,0
14.55907506331166,7.15063376309072,15.00731748538091,0,120.41094296748173,11.786644864907515,99.9009490542543,120.80349363465623,0
32.50651104347075,44.978683314072434,35.18241537096455,47,116.99868243047824,11.54690705948372,99.51745995090855,113.38879613370625,1
12.869363676771993,7.897724480159578,23.81527646314371,0,717.6592013340668,12.528105175169088,98.56744108588693,69.87157301230042,2
41.468825527594504,20.907878529963888,64.42258851790592,35,86.33700435548859,12.374092531262631,99.36083051625609,87.63834214091395,1
10.706041530555797,10.370661949096053,15.172645877828094,0,63.627668480597386,11.503637353874959,98.96562887803303,71.89572282500126,0
5.5996275827038575,14.1379414740379,21.87368086103228,0,121.87057495266428,11.617492657082238,98.55551730242804,119.5032383997561,0
14.98847802248924,5.588093158603453,17.624347385761904,0,121.42794831028273,12.457020129858932,98.16948224377434,91.0787146061731,0
12.894715715635652,14.409173725884687,23.761302324552954,0,80.0382914043712,11.641521886715573,99.15755274951235,140.43087042703127,0
14.013701018327275,11.207126123472841,18.931823479153003,0,548.9199711456553,11.701271838330669,99.42357753032827,111.52289151065469,2
